192.168.32.1 - - [05/Aug/2022:02:30:59 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:00 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:06 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:07 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:07 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:08 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:08 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:31:09 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:38 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:40 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:41 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:41 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:42 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:42 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:43 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:44 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:44 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:45 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:45 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:46 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:47 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:48 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:58 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:32:59 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.80.1 - - [05/Aug/2022:02:33:07 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:33:48 +0000] "GET / HTTP/1.1" 200 7093 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:33:48 +0000] "GET /umi.9f04d105.css HTTP/1.1" 200 182649 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:33:48 +0000] "GET /pro_icon.svg HTTP/1.1" 200 677 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:33:48 +0000] "GET /umi.849ce650.js HTTP/1.1" 200 1091503 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:33:48 +0000] "GET /favicon-edufit.png HTTP/1.1" 200 2866 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:38 +0000] "GET / HTTP/1.1" 200 7093 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:38 +0000] "GET /umi.c2307a99.js HTTP/1.1" 200 1091323 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:38 +0000] "GET /favicon-edufit.png HTTP/1.1" 200 2866 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /api/v1/profile HTTP/1.1" 401 11239 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /907.a1976545.chunk.css HTTP/1.1" 200 25168 "https://sso.test/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /907.7409216a.async.js HTTP/1.1" 200 41215 "https://sso.test/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /265.5512ba33.async.js HTTP/1.1" 200 49165 "https://sso.test/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /t__plugin-layout__Layout.81cb1331.chunk.css HTTP/1.1" 200 26201 "https://sso.test/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.112.1 - - [05/Aug/2022:02:35:40 +0000] "GET /799.8f6a8fef.async.js HTTP/1.1" 200 45968 "https://sso.test/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
